epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
230,0.0729,0.0098,0.0609,0.0607,5.1456,0.0662,0.0516,66
231,0.0710,0.0097,0.0588,0.0573,5.4609,0.0330,0.0317,66
232,0.0707,0.0093,0.0589,0.0581,5.2816,0.0599,0.0592,66
233,0.0712,0.0094,0.0594,0.0587,5.2304,0.0380,0.0353,66
234,0.0711,0.0096,0.0592,0.0587,5.1318,0.0853,0.0824,66
235,0.0694,0.0098,0.0574,0.0554,5.1993,0.0743,0.0837,66
236,0.0694,0.0098,0.0575,0.0564,5.0926,0.0449,0.0421,66
237,0.0700,0.0098,0.0574,0.0569,5.7695,0.0090,0.0092,66
238,0.0714,0.0093,0.0588,0.0588,6.0457,0.0088,0.0086,66
239,0.0722,0.0095,0.0596,0.0596,5.9264,0.0140,0.0142,66
240,0.0699,0.0095,0.0582,0.0579,5.0428,0.1194,0.1012,66
241,0.0690,0.0098,0.0571,0.0556,5.0013,0.0362,0.0328,66
242,0.0691,0.0097,0.0567,0.0559,5.5565,0.0173,0.0176,66
243,0.0691,0.0095,0.0572,0.0557,5.2795,0.0373,0.0349,66
244,0.0686,0.0090,0.0569,0.0556,5.4053,0.0397,0.0441,66
245,0.0700,0.0093,0.0582,0.0576,5.2547,0.0449,0.0427,66
246,0.0696,0.0095,0.0570,0.0562,5.9315,0.0174,0.0113,66
247,0.0675,0.0093,0.0561,0.0549,4.9575,0.0628,0.0577,66
248,0.0695,0.0096,0.0574,0.0568,5.4682,0.0221,0.0216,66
249,0.0686,0.0095,0.0569,0.0564,5.0727,0.0829,0.0792,66
250,0.0685,0.0091,0.0569,0.0560,5.2151,0.0599,0.0569,66
251,0.0703,0.0093,0.0584,0.0578,5.4517,0.0218,0.0187,66
252,0.0704,0.0093,0.0582,0.0573,5.6622,0.0155,0.0158,66
253,0.0690,0.0092,0.0565,0.0545,5.9983,0.0165,0.0157,66
254,0.0662,0.0094,0.0547,0.0503,4.9191,0.0615,0.0514,66
255,0.0654,0.0101,0.0528,0.0467,5.5614,0.0211,0.0183,66
256,0.0654,0.0100,0.0530,0.0470,5.3954,0.0414,0.0369,66
257,0.0628,0.0096,0.0512,0.0445,4.8047,0.0998,0.0817,66
258,0.0623,0.0096,0.0507,0.0440,4.8774,0.0698,0.0733,66
259,0.0644,0.0103,0.0517,0.0456,5.5523,0.0177,0.0185,66
260,0.0646,0.0096,0.0517,0.0450,6.1365,0.0103,0.0095,66
261,0.0652,0.0097,0.0524,0.0465,6.0202,0.0220,0.0223,66
262,0.0639,0.0098,0.0514,0.0451,5.6209,0.0586,0.0554,66
263,0.0630,0.0093,0.0513,0.0450,5.2124,0.0545,0.0429,66
264,0.0625,0.0096,0.0505,0.0436,5.2467,0.0487,0.0506,66
265,0.0645,0.0094,0.0517,0.0452,6.2803,0.0087,0.0072,66
266,0.0623,0.0093,0.0507,0.0442,5.0907,0.0544,0.0472,66
267,0.0636,0.0094,0.0511,0.0446,5.9441,0.0177,0.0203,66
268,0.0640,0.0094,0.0512,0.0453,6.2800,0.0103,0.0135,66
269,0.0621,0.0091,0.0505,0.0436,5.1785,0.0825,0.0652,66
270,0.0622,0.0094,0.0501,0.0437,5.4961,0.0524,0.0453,66
271,0.0631,0.0096,0.0506,0.0441,5.7773,0.0177,0.0150,66
272,0.0623,0.0097,0.0502,0.0442,5.3077,0.0436,0.0422,66
273,0.0630,0.0097,0.0499,0.0435,6.2944,0.0140,0.0134,66
274,0.0622,0.0093,0.0503,0.0440,5.2697,0.0619,0.0498,66
275,0.0622,0.0098,0.0492,0.0425,6.0939,0.0229,0.0282,66
276,0.0633,0.0095,0.0503,0.0441,6.3617,0.0093,0.0069,66
277,0.0610,0.0093,0.0494,0.0435,5.0374,0.1091,0.1050,66
278,0.0609,0.0094,0.0487,0.0416,5.5965,0.0197,0.0196,66
279,0.0631,0.0096,0.0500,0.0440,6.4213,0.0072,0.0068,66
280,0.0624,0.0095,0.0502,0.0441,5.5180,0.0383,0.0364,66
281,0.0628,0.0098,0.0497,0.0435,6.2483,0.0089,0.0101,66
282,0.0634,0.0124,0.0479,0.0408,6.7627,0.0054,0.0074,66
283,0.0606,0.0143,0.0436,0.0355,7.0194,0.0017,0.0048,66
284,0.0595,0.0152,0.0411,0.0324,7.7952,0.0005,0.0042,66
285,0.0599,0.0157,0.0406,0.0318,8.2382,0.0070,0.0049,66
286,0.0617,0.0150,0.0426,0.0338,8.5656,0.0026,0.0035,66
287,0.0604,0.0143,0.0411,0.0324,9.2743,0.0008,0.0003,66
288,0.0605,0.0155,0.0418,0.0339,7.8104,0.0017,0.0020,66
289,0.0638,0.0161,0.0449,0.0378,7.6411,0.0014,0.0016,66
